Student ID,Student Full Name,Department Name/Code,Joining Year,Graduation Year,Contact Email,Contact Phone Number,Date of Birth,Student Address,Student City,Academic Score %,Attendance %,Got Job Offer in Campus Placement,Job Offered by Company,Starting Campus Offer Value,Notes
5002,Manikya Kannan,Electronics & Communication (ECE),2019,2023,manikyakannan57@gmail.com,01934843056,2000-10-12,"29/994, Bail Chowk, Madanapalle 847435",Munger,78.7,90.6,Yes,Tata Elxsi,2050456,Got job in campus placement
5003,Miraan Gole,Electronics & Communication (ECE),2019,2023,miraangole93@gmail.com,05030299076,2000-06-21,"92/35, Kala Road, Narasaraopet-112744",Raiganj,78.2,83.5,Yes,Sony India,2082286,Got job in campus placement
5004,Ishita Thakkar,Electronics & Communication (ECE),2019,2023,ishitathakkar84@gmail.com,00954990279,2002-12-30,"H.No. 403, Bandi Path, Bhimavaram-492136",Udupi,82.0,100.0,Yes,Samsung R&D,2160705,Got job in campus placement
5005,Darshit Chahal,Electronics & Communication (ECE),2018,2022,darshitchahal29@gmail.com,+917387128683,1998-08-10,"23/948, Bala Street, Varanasi-393577",Nangloi Jat,94.0,93.1,No,,,No special remarks
5006,Sumer Sama,Electronics & Communication (ECE),2019,2023,sumersama83@gmail.com,+915840281086,1999-07-07,"H.No. 311, Kala Street, Kulti-849122",Ahmedabad,94.3,84.1,Yes,Samsung R&D,2161429,Got job in campus placement
5007,Arnav Gopal,Electronics & Communication (ECE),2019,2023,arnavgopal8@gmail.com,09969270128,1998-02-24,"57/309, Savant Nagar, Rajpur Sonarpur 676422",Mira-Bhayandar,92.0,82.8,Yes,HCL Technologies,2107244,Got job in campus placement
5008,Taimur Kar,Electronics & Communication (ECE),2016,2020,taimurkar14@gmail.com,8500488479,2003-01-05,"01/272, Kara Marg, Kottayam 540566",Vellore,88.6,89.0,No,,,No special remarks
5009,Madhup Thaman,Electronics & Communication (ECE),2017,2021,madhupthaman50@gmail.com,1033983554,2001-07-14,"33/566, Dhar Chowk, Barasat 933808",Tiruppur,91.9,96.3,No,,,No special remarks
5010,Lakshit Soni,Electronics & Communication (ECE),2019,2023,lakshitsoni25@gmail.com,08808058331,1999-02-04,"H.No. 04, Deep, Morena-325738",Nagercoil,75.9,98.1,No,,,No special remarks
5011,Arhaan Dasgupta,Electronics & Communication (ECE),2019,2023,arhaandasgupta32@gmail.com,5652505675,2000-02-24,"599, Bala Ganj, South Dumdum-835612",Lucknow,82.3,83.1,Yes,HCL Technologies,2120192,Got job in campus placement
5012,Suhana Singh,Electronics & Communication (ECE),2019,2023,suhanasingh35@gmail.com,+910284440247,2002-10-19,"752, Kalla Street, Anantapur-392309",Tenali,79.0,85.6,No,,,No special remarks
5013,Advika Krishnan,Electronics & Communication (ECE),2019,2023,advikakrishnan33@gmail.com,02558273084,2001-10-02,"73, Ganesh Road, Bharatpur-039435",Durg,78.2,93.0,Yes,Sony India,2059962,Got job in campus placement
5014,Rhea Saraf,Electronics & Communication (ECE),2017,2021,rheasaraf51@gmail.com,0586429784,2000-05-01,"43/166, Dash Road, Miryalaguda 974999",Chennai,89.9,93.1,Yes,Sony India,2217614,Got job in campus placement
5015,Sara Tailor,Electronics & Communication (ECE),2018,2022,saratailor9@gmail.com,7140826778,2002-09-24,"206, Srinivasan Street, Nangloi Jat 082852",Tirupati,80.9,95.7,No,,,No special remarks
5016,Amira Shukla,Electronics & Communication (ECE),2017,2021,amirashukla13@gmail.com,01184564408,1998-06-18,"H.No. 430, Randhawa Ganj, Karimnagar 578079",Firozabad,83.8,80.1,No,,,No special remarks
5017,Jayan Hegde,Electronics & Communication (ECE),2017,2021,jayanhegde80@gmail.com,5926103857,2003-04-10,"14/67, Wadhwa Circle, Giridih-758298",Kavali,91.2,91.0,Yes,HCL Technologies,2180635,Got job in campus placement
5018,Neelofar Sachdeva,Electronics & Communication (ECE),2018,2022,neelofarsachdeva18@gmail.com,1749161114,2001-06-11,"88, Sachar Road, Proddatur 171695",Katihar,75.8,92.2,No,,,No special remarks
5019,Keya Dhar,Electronics & Communication (ECE),2018,2022,keyadhar20@gmail.com,+918009746087,2001-05-12,"769, Gara Street, Bongaigaon-840918",Danapur,88.1,82.5,No,,,No special remarks
5020,Hridaan Bawa,Electronics & Communication (ECE),2016,2020,hridaanbawa53@gmail.com,+912305390698,1999-12-13,"94/538, Kothari Nagar, Pudukkottai-300976",Bilaspur,78.2,93.7,Yes,HCL Technologies,2182481,Got job in campus placement
5021,Dishani Bhattacharyya,Electronics & Communication (ECE),2016,2020,dishanibhattacharyya37@gmail.com,04564452607,1998-05-17,"08/36, Barman Path, Shimla-545674",Anantapuram,91.6,93.1,Yes,HCL Technologies,2041666,Got job in campus placement
5022,Shanaya Hayre,Electronics & Communication (ECE),2017,2021,shanayahayre68@gmail.com,08079492214,1999-03-18,"H.No. 68, Dasgupta Nagar, Bathinda-074108",Belgaum,75.4,93.1,No,,,No special remarks
5023,Piya Balay,Electronics & Communication (ECE),2018,2022,piyabalay79@gmail.com,+917891406904,2002-01-29,"83, Chad Zila, Pudukkottai-514978",Rajkot,82.3,89.7,Yes,Samsung R&D,2109414,Got job in campus placement
5024,Faiyaz Virk,Electronics & Communication (ECE),2016,2020,faiyazvirk57@gmail.com,+912225298464,2000-09-13,"976, Sharma Chowk, Raebareli-927412",Darbhanga,92.4,95.8,Yes,Sony India,2184606,Got job in campus placement
5025,Advika Chowdhury,Electronics & Communication (ECE),2018,2022,advikachowdhury51@gmail.com,7588001675,2000-07-05,"305, Rastogi Chowk, Jamalpur 212569",Mangalore,75.8,94.5,Yes,Samsung R&D,2114133,Got job in campus placement
5026,Ritvik Kannan,Electronics & Communication (ECE),2019,2023,ritvikkannan20@gmail.com,9590540339,2000-07-16,"H.No. 629, Kakar Ganj, Tezpur-548547",Visakhapatnam,81.1,95.7,Yes,Tata Elxsi,2082352,Got job in campus placement
5027,Zeeshan Bandi,Electronics & Communication (ECE),2019,2023,zeeshanbandi7@gmail.com,+912194063653,2002-01-04,"H.No. 664, Rajagopal Zila, Tadipatri-087368",Bhimavaram,76.3,80.1,Yes,Tata Elxsi,2043303,Got job in campus placement
5028,Shamik Bali,Electronics & Communication (ECE),2016,2020,shamikbali94@gmail.com,3167630315,2003-08-26,"71/90, Ramachandran Marg, Dhule 357352",Haldia,76.7,80.6,Yes,HCL Technologies,2124031,Got job in campus placement
5029,Nakul Anand,Electronics & Communication (ECE),2017,2021,nakulanand21@gmail.com,+913046209639,1998-12-12,"25/86, Bail Nagar, Ichalkaranji-792312",Ambattur,81.1,80.6,Yes,Tata Elxsi,2118279,Got job in campus placement
5030,Rati Baral,Electronics & Communication (ECE),2018,2022,ratibaral2@gmail.com,+913166723405,2000-02-29,"17/79, Randhawa Zila, Nadiad-942939",Munger,85.2,93.6,Yes,Sony India,2230238,Got job in campus placement
5031,Purab Ahluwalia,Electronics & Communication (ECE),2019,2023,purabahluwalia52@gmail.com,01302539940,1998-06-29,"56/63, Batta Chowk, Kavali 392899",Gandhinagar,91.4,96.5,No,,,No special remarks
5032,Manikya Varty,Electronics & Communication (ECE),2019,2023,manikyavarty77@gmail.com,06056800859,2002-02-20,"28, Comar Road, Ratlam-635999",Patna,79.7,88.6,No,,,No special remarks
5033,Shalv Kar,Electronics & Communication (ECE),2018,2022,shalvkar10@gmail.com,+917339292132,2002-08-05,"77, Aurora Street, Deoghar-315831",Ghaziabad,87.1,95.0,Yes,Samsung R&D,2214706,Got job in campus placement
5034,Miraan Khatri,Electronics & Communication (ECE),2019,2023,miraankhatri79@gmail.com,7418238059,2003-06-05,"335, Shenoy Circle, Jodhpur 268252",Delhi,79.7,82.9,Yes,Sony India,2168527,Got job in campus placement
5035,Amira Sarma,Electronics & Communication (ECE),2018,2022,amirasarma81@gmail.com,3783790203,1999-01-20,"47, Sathe Zila, Sirsa 371580",Thane,75.7,97.5,No,,,No special remarks
5036,Vidur Gola,Electronics & Communication (ECE),2016,2020,vidurgola61@gmail.com,+919990939676,2003-07-02,"H.No. 24, Soman, Hapur-638972",Kottayam,92.7,94.8,Yes,Tata Elxsi,2125047,Got job in campus placement
5037,Dhanush Vohra,Electronics & Communication (ECE),2017,2021,dhanushvohra35@gmail.com,+918096402863,2001-07-14,"85/07, Kalita Street, Bokaro-538029",Secunderabad,75.6,82.5,No,,,No special remarks
5038,Amira Wali,Electronics & Communication (ECE),2017,2021,amirawali26@gmail.com,5700187646,2002-01-13,"H.No. 732, Bal Road, Bangalore-471354",Jehanabad,84.6,96.1,Yes,Sony India,2059573,Got job in campus placement
5039,Elakshi Thakkar,Electronics & Communication (ECE),2016,2020,elakshithakkar28@gmail.com,03218253331,2000-03-14,"H.No. 341, Lala Nagar, Jalgaon 682802",Ahmednagar,87.6,98.3,No,,,No special remarks
5040,Hazel Bawa,Electronics & Communication (ECE),2016,2020,hazelbawa97@gmail.com,+919423096668,1999-04-13,"649, Sarraf Marg, Kolkata 859449",Kulti,91.5,93.8,Yes,Tata Elxsi,2076101,Got job in campus placement
5041,Kismat Khare,Electronics & Communication (ECE),2017,2021,kismatkhare64@gmail.com,07808801072,2001-07-21,"H.No. 021, Dara Road, Bhilai-046040",Rewa,84.5,97.6,Yes,Sony India,2092865,Got job in campus placement
5042,Jivika Rajagopal,Electronics & Communication (ECE),2017,2021,jivikarajagopal8@gmail.com,04214601199,2003-09-04,"943, Kota, Dindigul-507029",Srinagar,75.2,86.0,Yes,Tata Elxsi,2096198,Got job in campus placement
5043,Seher Roy,Electronics & Communication (ECE),2018,2022,seherroy88@gmail.com,+912297230877,2000-01-24,"H.No. 284, Atwal Street, Sambalpur-383994",Gaya,91.6,81.8,No,,,No special remarks
5044,Parinaaz Chada,Electronics & Communication (ECE),2016,2020,parinaazchada69@gmail.com,+911689102410,1998-06-28,"63/595, Tandon Street, Mau-428975",Vijayanagaram,79.2,80.3,Yes,Tata Elxsi,2165896,Got job in campus placement
5045,Abram Choudhary,Electronics & Communication (ECE),2017,2021,abramchoudhary33@gmail.com,08314347987,1999-05-10,"109, Khatri Ganj, Nashik 495407",Ramgarh,85.9,87.2,Yes,Samsung R&D,2235042,Got job in campus placement
5046,Shaan Grewal,Electronics & Communication (ECE),2019,2023,shaangrewal17@gmail.com,08756708685,2000-04-23,"97/977, Ravi Path, Ghaziabad 744785",Mehsana,88.0,89.1,No,,,No special remarks
5047,Kaira Chandra,Electronics & Communication (ECE),2018,2022,kairachandra8@gmail.com,07996879812,2002-06-10,"H.No. 144, Hayre Chowk, Kanpur-062840",Agra,92.2,97.7,No,,,No special remarks
5048,Jivika Wadhwa,Electronics & Communication (ECE),2017,2021,jivikawadhwa100@gmail.com,06389951922,1998-10-26,"H.No. 176, Desai Path, Noida 114890",Vasai-Virar,86.0,87.1,No,,,No special remarks
5049,Emir Dube,Electronics & Communication (ECE),2018,2022,emirdube41@gmail.com,+915062561666,2002-06-13,"41/007, Toor Street, Vellore-508685",Panipat,89.7,89.8,Yes,Tata Elxsi,2188759,Got job in campus placement
5050,Anahita Contractor,Electronics & Communication (ECE),2016,2020,anahitacontractor98@gmail.com,+917996463474,1998-07-28,"H.No. 431, Raman Marg, Panihati 026246",Guntur,82.4,80.9,No,,,No special remarks
5051,Aayush Sehgal,Electronics & Communication (ECE),2018,2022,aayushsehgal12@gmail.com,6376102449,1999-08-30,"24/02, Biswas Ganj, Aizawl 068597",Madhyamgram,88.5,81.9,Yes,Tata Elxsi,2141384,Got job in campus placement
5052,Hiran Khosla,Electronics & Communication (ECE),2016,2020,hirankhosla70@gmail.com,01698304814,2002-01-03,"H.No. 947, Dhingra Road, Hyderabad 741308",Bathinda,80.2,86.8,No,,,No special remarks
5053,Neysa Gour,Electronics & Communication (ECE),2019,2023,neysagour86@gmail.com,+914161399106,2000-01-23,"29/445, D’Alia Nagar, Suryapet-619717",Singrauli,89.9,92.2,No,,,No special remarks
5054,Seher Ghose,Electronics & Communication (ECE),2017,2021,seherghose49@gmail.com,+911005361211,2002-11-12,"43/645, Kamdar Circle, Ratlam-232262",Parbhani,88.7,99.4,Yes,Samsung R&D,2163003,Got job in campus placement
5055,Prisha Manda,Electronics & Communication (ECE),2017,2021,prishamanda9@gmail.com,+917900655318,2003-09-03,"H.No. 997, Soni, Howrah-808844",Bhilwara,81.0,83.7,Yes,Samsung R&D,2098315,Got job in campus placement
5056,Riaan Aggarwal,Electronics & Communication (ECE),2019,2023,riaanaggarwal36@gmail.com,00593457233,2000-09-22,"85, Sahni Marg, Varanasi 726287",Kolhapur,80.4,96.4,Yes,Samsung R&D,2181923,Got job in campus placement
5057,Zeeshan Sanghvi,Electronics & Communication (ECE),2016,2020,zeeshansanghvi36@gmail.com,05615588914,2000-04-07,"97/572, Majumdar Chowk, Chinsurah-556233",Gudivada,80.8,93.3,Yes,Sony India,2056998,Got job in campus placement
5058,Pari Cheema,Electronics & Communication (ECE),2016,2020,paricheema2@gmail.com,7426161772,1999-06-22,"H.No. 123, Kapur Chowk, Shimla-767856",Kolkata,84.8,97.5,Yes,Tata Elxsi,2156702,Got job in campus placement
5059,Shayak Sachdev,Electronics & Communication (ECE),2017,2021,shayaksachdev65@gmail.com,+914068109153,2000-03-16,"35, Sibal Nagar, Phagwara-367086",Howrah,84.7,91.3,No,,,No special remarks
5060,Ranbir Desai,Electronics & Communication (ECE),2016,2020,ranbirdesai100@gmail.com,01222418848,2000-10-29,"75/694, Deep Road, Kolhapur 709144",Buxar,91.9,85.1,No,,,No special remarks
5061,Ehsaan Garde,Electronics & Communication (ECE),2018,2022,ehsaangarde73@gmail.com,+915907163399,1997-11-08,"01/551, Garde Nagar, Tiruchirappalli 115525",Anand,82.2,87.2,Yes,Samsung R&D,2135578,Got job in campus placement
5062,Dhanush Ravi,Electronics & Communication (ECE),2016,2020,dhanushravi81@gmail.com,5985791329,2003-08-31,"70/78, Dara Road, Gopalpur 664794",Kamarhati,88.1,84.3,No,,,No special remarks
5063,Tejas Manda,Electronics & Communication (ECE),2019,2023,tejasmanda79@gmail.com,4016923623,1999-07-01,"74/007, Yogi Chowk, Davanagere 592687",Haldia,83.6,86.2,No,,,No special remarks
5064,Anvi Kanda,Electronics & Communication (ECE),2018,2022,anvikanda3@gmail.com,0840389014,1998-07-24,"H.No. 41, Chaudry Street, Karnal 816511",Shivpuri,89.4,95.7,Yes,Tata Elxsi,2064330,Got job in campus placement
5065,Samiha Kohli,Electronics & Communication (ECE),2016,2020,samihakohli78@gmail.com,04604707019,1999-11-21,"44, Anand Zila, Solapur-808130",Thane,83.3,98.5,Yes,Tata Elxsi,2128899,Got job in campus placement
5066,Aaryahi Swaminathan,Electronics & Communication (ECE),2018,2022,aaryahiswaminathan88@gmail.com,+919639304022,2000-10-08,"H.No. 136, Sura Ganj, Mehsana 587031",Miryalaguda,84.4,98.4,No,,,No special remarks
5067,Miraan Sankar,Electronics & Communication (ECE),2017,2021,miraansankar57@gmail.com,03342683830,2000-06-27,"H.No. 59, Kant Street, Gwalior-011912",Shahjahanpur,92.2,81.2,Yes,HCL Technologies,2198002,Got job in campus placement
5068,Nirvi Devi,Electronics & Communication (ECE),2017,2021,nirvidevi42@gmail.com,05152166767,2001-01-08,"75/14, Chaudhry Circle, Jalna 106918",Sambhal,87.0,96.4,No,,,No special remarks
5069,Suhana Bala,Electronics & Communication (ECE),2019,2023,suhanabala51@gmail.com,2320776633,1998-06-04,"H.No. 920, Kalla Nagar, Dhule-911744",Ludhiana,87.4,80.3,Yes,Sony India,2091342,Got job in campus placement
5070,Riya Deshmukh,Electronics & Communication (ECE),2018,2022,riyadeshmukh38@gmail.com,+916279948565,2001-12-12,"67, Raj Marg, Vijayawada-895932",Ballia,79.1,83.8,No,,,No special remarks
5071,Rohan Andra,Electronics & Communication (ECE),2018,2022,rohanandra54@gmail.com,+913048271806,2001-12-20,"H.No. 159, Devi Zila, Ludhiana 712594",Anand,79.9,88.2,No,,,No special remarks
5072,Samaira Madan,Electronics & Communication (ECE),2019,2023,samairamadan13@gmail.com,+910241214471,1998-04-17,"04, Garde Marg, Morbi 592992",Durgapur,91.3,90.5,Yes,HCL Technologies,2151095,Got job in campus placement
5073,Yuvraj  Ghosh,Electronics & Communication (ECE),2016,2020,yuvrajghosh50@gmail.com,03821720527,2003-08-27,"17/81, Sen Marg, Bhalswa Jahangir Pur-525697",Malda,92.5,98.0,No,,,No special remarks
5074,Suhana Tara,Electronics & Communication (ECE),2018,2022,suhanatara68@gmail.com,08936507738,2001-07-06,"H.No. 198, Handa Marg, Khandwa-227300",Jamshedpur,94.4,91.5,No,,,No special remarks
5075,Neelofar Bassi,Electronics & Communication (ECE),2016,2020,neelofarbassi16@gmail.com,+914347978323,2000-01-21,"331, Dua Ganj, Amroha-225845",Mangalore,94.9,80.3,No,,,No special remarks
5076,Arnav Lalla,Electronics & Communication (ECE),2018,2022,arnavlalla34@gmail.com,+918056863345,1998-05-27,"986, Kamdar, Satna 074926",Sangli-Miraj & Kupwad,86.1,95.0,No,,,No special remarks
5077,Parinaaz Badal,Electronics & Communication (ECE),2016,2020,parinaazbadal99@gmail.com,5070351119,2001-08-23,"H.No. 28, Salvi Zila, Jaipur-998853",Bulandshahr,90.7,96.7,No,,,No special remarks
5078,Anaya Dhar,Electronics & Communication (ECE),2019,2023,anayadhar22@gmail.com,+910395245385,2001-02-05,"54/60, Gulati Ganj, Ambarnath 526001",Nanded,88.4,89.3,Yes,Sony India,2054417,Got job in campus placement
5079,Kabir Soman,Electronics & Communication (ECE),2018,2022,kabirsoman46@gmail.com,+918547233895,2003-04-01,"29/675, Dutta Path, Ujjain 412829",Faridabad,80.6,84.5,Yes,HCL Technologies,2147147,Got job in campus placement
5080,Anvi Golla,Electronics & Communication (ECE),2016,2020,anvigolla79@gmail.com,5010316179,2002-04-22,"H.No. 07, Joshi Zila, Tirupati 934602",Vijayanagaram,94.8,96.7,No,,,No special remarks
5081,Divit Sant,Electronics & Communication (ECE),2016,2020,divitsant27@gmail.com,+919397083362,2000-05-02,"565, Suresh Ganj, Bettiah-815042",Coimbatore,75.3,92.2,Yes,HCL Technologies,2180657,Got job in campus placement
5082,Advika Sinha,Electronics & Communication (ECE),2019,2023,advikasinha33@gmail.com,06857648935,2002-09-01,"09, Swaminathan Marg, Munger-176317",Mangalore,75.6,96.4,Yes,Tata Elxsi,2100038,Got job in campus placement
5083,Neelofar Atwal,Electronics & Communication (ECE),2019,2023,neelofaratwal7@gmail.com,+917671991843,2002-10-14,"78, Anand, Korba-478301",Ichalkaranji,77.1,99.7,Yes,Tata Elxsi,2058090,Got job in campus placement
5084,Piya Kibe,Electronics & Communication (ECE),2016,2020,piyakibe4@gmail.com,4451517880,2003-06-30,"46/222, Sachar, Lucknow 982073",Meerut,78.7,97.9,No,,,No special remarks
5085,Shayak Taneja,Electronics & Communication (ECE),2018,2022,shayaktaneja90@gmail.com,02298337814,2002-01-29,"61/14, Bala Nagar, Jhansi 608501",Dehradun,88.2,91.2,No,,,No special remarks
5086,Pari Raman,Electronics & Communication (ECE),2017,2021,pariraman28@gmail.com,1559608512,2000-01-13,"H.No. 736, Goel Path, Tenali-881172",Karawal Nagar,84.3,92.4,Yes,Samsung R&D,2058324,Got job in campus placement
5087,Oorja Vyas,Electronics & Communication (ECE),2018,2022,oorjavyas59@gmail.com,6635098185,2000-06-03,"65/04, Tak, Katni 828562",Pallavaram,89.6,83.0,No,,,No special remarks
5088,Lagan Joshi,Electronics & Communication (ECE),2017,2021,laganjoshi87@gmail.com,+910959561076,2002-01-01,"74/07, Barad Road, Kulti-724826",Korba,85.1,98.3,No,,,No special remarks
5089,Navya Varkey,Electronics & Communication (ECE),2019,2023,navyavarkey9@gmail.com,07756378769,1998-01-31,"722, Mane Marg, Bhind-861728",Amroha,88.4,84.3,No,,,No special remarks
5090,Ayesha Bedi,Electronics & Communication (ECE),2016,2020,ayeshabedi33@gmail.com,00798385270,1998-12-20,"32/19, Sha Circle, Alwar 838577",Arrah,78.7,86.9,No,,,No special remarks
5091,Gatik Chada,Electronics & Communication (ECE),2016,2020,gatikchada17@gmail.com,9105125195,1998-06-02,"H.No. 314, Jha Nagar, Hajipur-030507",Kolhapur,94.5,81.0,No,,,No special remarks
5092,Pari Devan,Electronics & Communication (ECE),2017,2021,paridevan100@gmail.com,2068224904,2002-07-01,"95/128, Buch Marg, Munger-259228",Kalyan-Dombivli,82.0,92.2,Yes,Sony India,2222688,Got job in campus placement
5093,Rohan Bajwa,Electronics & Communication (ECE),2018,2022,rohanbajwa93@gmail.com,0628688908,2002-10-18,"H.No. 103, Lal Road, Bhilwara 126699",Suryapet,94.4,97.4,No,,,No special remarks
5094,Anahi Sampath,Electronics & Communication (ECE),2017,2021,anahisampath85@gmail.com,6974676289,1999-03-06,"H.No. 15, Mall Path, Tiruvottiyur-740751",Raurkela Industrial Township,90.5,85.8,Yes,Sony India,2149529,Got job in campus placement
5095,Advik Sagar,Electronics & Communication (ECE),2016,2020,adviksagar79@gmail.com,+913229171117,1998-05-07,"06/99, Kohli Path, Panchkula 389027",Dehri,89.8,81.3,Yes,Sony India,2046207,Got job in campus placement
5096,Vidur Borah,Electronics & Communication (ECE),2019,2023,vidurborah31@gmail.com,09311174684,2001-07-14,"55, Loke Path, Bellary 883163",Rourkela,78.6,99.0,Yes,Sony India,2101865,Got job in campus placement
5097,Emir Ahuja,Electronics & Communication (ECE),2019,2023,emirahuja53@gmail.com,7832227852,2001-12-30,"77/085, Comar Path, Avadi 572456",Bareilly,76.3,88.2,No,,,No special remarks
5098,Pihu Varkey,Electronics & Communication (ECE),2019,2023,pihuvarkey9@gmail.com,7100605753,2001-04-23,"05, Dubey Nagar, Kurnool-174244",Silchar,83.5,83.3,Yes,Tata Elxsi,2074190,Got job in campus placement
5099,Hridaan Sehgal,Electronics & Communication (ECE),2019,2023,hridaansehgal9@gmail.com,7471714198,1999-05-04,"H.No. 015, Lad Road, Machilipatnam 110689",Bokaro,91.1,83.8,Yes,Samsung R&D,2136544,Got job in campus placement
5100,Armaan Dave,Electronics & Communication (ECE),2017,2021,armaandave12@gmail.com,+917089333247,2002-01-14,"398, Ganesan Marg, Dhule 178754",Berhampur,76.2,92.0,Yes,Samsung R&D,2079096,Got job in campus placement
5101,Amira Venkatesh,Electronics & Communication (ECE),2018,2022,amiravenkatesh87@gmail.com,8419045478,1999-12-10,"54, Saini Zila, Bhubaneswar-333177",Bhavnagar,79.3,92.9,No,,,No special remarks
5102,Veer Ramachandran,Electronics & Communication (ECE),2016,2020,veerramachandran42@gmail.com,4188671606,1998-08-14,"050, Mannan, Hindupur 788067",Karaikudi,82.3,89.3,Yes,Sony India,2227235,Got job in campus placement
5103,Alisha Gour,Electronics & Communication (ECE),2019,2023,alishagour83@gmail.com,04546170410,2003-04-06,"H.No. 211, Devi Street, Rampur-889369",Loni,86.7,90.7,Yes,Tata Elxsi,2081449,Got job in campus placement
5104,Zaina Chand,Electronics & Communication (ECE),2018,2022,zainachand85@gmail.com,+912335826303,2000-01-15,"76/30, Dua Path, Srinagar 780507",Chittoor,82.1,89.0,Yes,Tata Elxsi,2073928,Got job in campus placement
5105,Lavanya Bassi,Electronics & Communication (ECE),2016,2020,lavanyabassi45@gmail.com,5874902040,1997-10-01,"61/04, Thakur Path, Bareilly 130906",Surat,75.6,88.5,No,,,No special remarks
5106,Ivan Bains,Electronics & Communication (ECE),2017,2021,ivanbains7@gmail.com,09229679860,2001-01-20,"86, Chhabra Street, Rampur-750865",Thanjavur,83.8,94.4,No,,,No special remarks
5107,Raunak Kamdar,Electronics & Communication (ECE),2017,2021,raunakkamdar68@gmail.com,09004295119,2001-08-31,"47, Bassi Path, Chennai-571272",Agra,82.2,90.4,Yes,Samsung R&D,2154143,Got job in campus placement
5108,Jhanvi Bora,Electronics & Communication (ECE),2019,2023,jhanvibora16@gmail.com,5579407851,1998-09-18,"42, Chhabra Ganj, Rohtak-317365",Berhampore,82.2,88.6,Yes,HCL Technologies,2110339,Got job in campus placement
5109,Dharmajan Acharya,Electronics & Communication (ECE),2016,2020,dharmajanacharya81@gmail.com,09760911299,2003-06-15,"H.No. 70, Dar Marg, Dewas-681448",Tiruppur,83.9,81.8,Yes,Sony India,2064764,Got job in campus placement
5110,Kimaya Randhawa,Electronics & Communication (ECE),2016,2020,kimayarandhawa1@gmail.com,09333731390,2000-09-17,"H.No. 65, Raman Road, Shivpuri 320325",Tumkur,87.1,90.2,No,,,No special remarks
5111,Indrans Uppal,Electronics & Communication (ECE),2017,2021,indransuppal82@gmail.com,01633097857,2003-05-20,"H.No. 74, Singhal Path, Dewas 569448",Medininagar,76.9,86.6,No,,,No special remarks
5112,Rasha Doshi,Electronics & Communication (ECE),2017,2021,rashadoshi64@gmail.com,6273802926,2000-08-06,"643, Sastry Road, Buxar 229058",Unnao,94.7,86.8,No,,,No special remarks
5113,Nirvaan Dey,Electronics & Communication (ECE),2018,2022,nirvaandey84@gmail.com,04233347179,2002-10-16,"H.No. 738, Bansal Road, Asansol-667955",Tenali,91.1,90.4,No,,,No special remarks
5114,Divij Bandi,Electronics & Communication (ECE),2019,2023,divijbandi7@gmail.com,+918876750792,1999-07-22,"25/85, Ramanathan Ganj, Bahraich 239933",Naihati,84.1,85.2,No,,,No special remarks
5115,Arnav Sibal,Electronics & Communication (ECE),2019,2023,arnavsibal99@gmail.com,6152924970,1998-01-25,"909, Madan Street, Ramagundam-875592",Nagaon,87.4,97.4,Yes,Samsung R&D,2196811,Got job in campus placement
5116,Himmat Chadha,Electronics & Communication (ECE),2017,2021,himmatchadha49@gmail.com,02672443862,1999-07-13,"36/06, Sood Marg, Vadodara-657961",Mangalore,84.9,80.5,No,,,No special remarks
5117,Prerak Jaggi,Electronics & Communication (ECE),2017,2021,prerakjaggi44@gmail.com,2372542380,2003-05-14,"74/40, Sundaram Path, Chandrapur 405414",Karawal Nagar,85.2,83.5,No,,,No special remarks
5118,Samaira Sane,Electronics & Communication (ECE),2016,2020,samairasane70@gmail.com,05337658825,1999-02-02,"13, Chowdhury Nagar, Pondicherry 999002",Hajipur,89.1,90.4,Yes,HCL Technologies,2236559,Got job in campus placement
5119,Shlok Swamy,Electronics & Communication (ECE),2019,2023,shlokswamy20@gmail.com,9000242106,1999-11-13,"70/190, Rau Street, Baranagar 904362",Pali,86.6,81.5,Yes,Tata Elxsi,2231758,Got job in campus placement
5120,Sara De,Electronics & Communication (ECE),2019,2023,sarade54@gmail.com,+914338995390,2000-04-18,"30/900, Subramanian Circle, Orai-034623",Gangtok,94.2,97.5,Yes,Tata Elxsi,2173183,Got job in campus placement
5121,Romil Bose,Electronics & Communication (ECE),2016,2020,romilbose89@gmail.com,8418167735,2002-09-15,"55/41, Kuruvilla Zila, Amritsar 683699",Sri Ganganagar,90.1,94.6,No,,,No special remarks
5122,Renee Iyengar,Electronics & Communication (ECE),2018,2022,reneeiyengar39@gmail.com,4806311265,1998-02-08,"02/689, Tata Circle, Amravati 094699",Rourkela,93.9,85.0,Yes,Samsung R&D,2155443,Got job in campus placement
5123,Zain Trivedi,Electronics & Communication (ECE),2019,2023,zaintrivedi27@gmail.com,+912561012921,2003-05-12,"59/90, Bath Path, Suryapet 545304",Dehradun,85.7,81.6,Yes,Sony India,2184722,Got job in campus placement
5124,Abram Guha,Electronics & Communication (ECE),2019,2023,abramguha73@gmail.com,+912619674891,1999-12-17,"318, Bath Ganj, Kochi 639594",Howrah,91.5,84.8,No,,,No special remarks
5125,Nitya Desai,Electronics & Communication (ECE),2019,2023,nityadesai15@gmail.com,06895119488,2001-05-16,"33/37, Chaudhuri Chowk, Korba 622616",Bhilai,75.5,87.7,Yes,HCL Technologies,2056468,Got job in campus placement
